City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
138,leh,34.1667,77.5833,69.84,36,41,6.89,IN,1691338441
139,new plymouth,-39.0667,174.0833,52.81,85,100,10.09,NZ,1691338441
140,ta`u,-14.2336,-169.5144,80.55,78,48,9.13,AS,1691338442
141,nha trang,12.25,109.1833,86.0,75,45,5.77,VN,1691338442
142,pacific grove,36.6177,-121.9166,64.2,95,40,1.99,US,1691338155
143,west island,-12.1568,96.8225,78.78,89,40,14.97,CC,1691338442
144,hami,42.8,93.45,90.19,13,14,12.91,CN,1691338442
145,stanley,54.868,-1.6985,60.75,75,20,8.05,GB,1691338443
146,bam,29.106,58.357,94.06,13,0,11.7,IR,1691338443
147,pailon,-17.65,-62.75,90.5,29,12,19.04,BO,1691338443
148,puerto armuelles,8.2833,-82.8667,91.38,70,100,3.0,PA,1691338392
149,rio grande,-32.035,-52.0986,87.91,65,2,12.24,BR,1691338443
150,saipan,15.1355,145.701,81.3,100,40,0.0,MP,1691338444
151,camocim,-2.9022,-40.8411,91.27,49,1,13.98,BR,1691338444
152,egilsstadir,65.2653,-14.3948,53.51,71,40,11.5,IS,1691338444
153,bafoulabe,13.8065,-10.8321,87.08,67,100,4.7,ML,1691338444
154,kurumkan,54.3,110.3,59.99,92,100,4.94,RU,1691338444
155,verin,41.9415,-7.4381,87.57,14,3,8.81,ES,1691338444
156,huanggang,23.677,116.9996,82.0,85,1,5.88,CN,1691338445
157,isafjordur,66.0755,-23.124,57.24,58,0,9.22,IS,1691338445
158,swakopmund,-22.6833,14.5333,62.37,67,12,11.07,,1691338445
159,selkirk,50.1436,-96.8845,76.08,59,2,10.56,CA,1691338445
160,brookings,44.3114,-96.7984,69.8,83,75,11.5,US,1691338201
161,kapuskasing,49.4169,-82.4331,75.29,46,75,6.91,CA,1691338445
162,senillosa,-39.0,-68.4167,56.98,35,14,23.89,AR,1691338446
163,wynyard,-41.0,145.7167,45.34,82,7,5.12,AU,1691338446
164,vilhena,-12.7406,-60.1458,93.51,22,19,6.22,BR,1691338446
165,puerto baquerizo moreno,-0.9,-89.6,79.79,69,40,16.11,EC,1691338446
166,college,64.8569,-147.8028,67.8,68,75,5.75,US,1691338446
167,fayroz koh,34.5195,65.2509,65.8,39,0,13.33,AF,1691338446
168,remire-montjoly,4.9167,-52.2667,89.64,58,20,5.75,GF,1691338447
169,barakani,-12.1356,44.4317,76.41,75,34,3.58,KM,1691338447
170,lerwick,60.1545,-1.1494,57.2,68,96,3.44,GB,1691338447
171,nemuro,43.3236,145.575,57.34,96,100,12.21,JP,1691338447
172,alesund,62.4723,6.1549,58.33,80,75,14.97,NO,1691338447
173,thunder bay,48.4001,-89.3168,68.76,50,100,4.47,CA,1691338265
174,nahiyat ash shinafiyah,31.5874,44.6602,108.79,10,0,8.72,IQ,1691338448
175,st. john's,47.5649,-52.7093,61.29,95,100,14.97,CA,1691338349
176,pandeglang,-6.3084,106.1067,73.42,87,22,0.49,ID,1691338448
177,portland,45.5234,-122.6762,67.98,86,100,1.99,US,1691338263
178,punta arenas,-53.15,-70.9167,33.31,65,90,21.41,CL,1691338360
179,lafiagi,8.8667,5.4167,78.62,89,100,6.04,NG,1691338449
180,saint-philippe,-21.3585,55.7679,67.59,84,97,18.1,RE,1691338449
181,souillac,-20.5167,57.5167,71.98,60,40,18.41,MU,1691338449
182,seven pagodas,12.6264,80.1722,87.85,77,93,8.21,IN,1691338449
183,puerto leguizamo,-0.1934,-74.7819,80.2,72,100,2.26,CO,1691338449
184,port augusta,-32.5,137.7667,43.52,75,7,3.56,AU,1691338450
185,codrington,-38.2667,141.9667,43.18,87,8,4.07,AU,1691338450
186,lewistown,40.5992,-77.5714,84.61,65,0,0.0,US,1691338450
187,luderitz,-26.6481,15.1594,64.22,65,2,11.59,,1691338450
188,port lincoln,-34.7333,135.8667,51.3,76,49,9.4,AU,1691338450
189,newman,37.3138,-121.0208,82.24,31,0,4.23,US,1691338451
190,hithadhoo,-0.6,73.0833,82.85,75,93,6.58,MV,1691338451
191,thompson,55.7435,-97.8558,59.16,88,100,11.5,CA,1691338451
192,happy valley-goose bay,53.3168,-60.3315,64.71,77,100,5.75,CA,1691338451
193,afaahiti,-17.75,-149.2833,69.67,77,74,4.92,PF,1691338451
194,prachuap khiri khan,12.2167,99.75,77.14,78,100,9.01,TH,1691338451
195,sao jose da coroa grande,-8.8978,-35.1478,78.31,80,44,12.15,BR,1691338452
196,fisterra,42.9049,-9.2629,80.74,62,13,24.85,ES,1691338452
197,isangel,-19.55,169.2667,70.52,80,100,17.31,VU,1691338452
198,al hudaydah,14.7978,42.9545,90.27,53,96,12.91,YE,1691338452
199,kirovsk,48.6375,38.6428,88.81,35,0,11.99,UA,1691338452
200,williams lake,52.1415,-122.1445,70.05,51,27,3.0,CA,1691338453
201,wuyang,31.9925,116.2472,80.04,89,99,5.59,CN,1691338453
202,santa terezinha,-29.9002,-50.0904,73.22,67,0,5.91,BR,1691338453
203,ridder,50.355,83.5133,60.37,82,14,4.43,KZ,1691338453
204,purificacion,3.8587,-74.9313,96.98,29,74,8.84,CO,1691338453
205,fort mcmurray,56.7268,-111.381,60.39,88,100,10.36,CA,1691338394
206,ardestan,33.3761,52.3694,94.12,12,7,12.66,IR,1691338454
207,urcos,-13.6861,-71.6228,60.69,39,6,5.12,PE,1691338454
208,ust-nera,64.5667,143.2,40.46,90,12,7.34,RU,1691338454
209,puerto penasco,31.3167,-113.5333,88.92,80,0,28.01,MX,1691338197
210,kodinsk,58.6881,99.1844,50.74,74,53,3.51,RU,1691338454
211,galliano,29.4422,-90.2992,96.01,58,75,9.22,US,1691338253
212,dano,11.15,-3.0667,76.01,78,100,9.64,BF,1691338455
213,vanino,49.0869,140.2543,53.47,90,1,4.0,RU,1691338455
214,fortaleza,-3.7227,-38.5247,86.13,58,20,16.11,BR,1691338200
215,severo-yeniseyskiy,60.3725,93.0408,47.21,98,94,0.25,RU,1691338455
216,dudinka,69.4058,86.1778,65.62,54,19,3.06,RU,1691338456
217,otjimbingwe,-22.35,16.1333,80.94,14,0,3.51,,1691338456
218,tilcara,-23.5776,-65.3509,60.13,12,0,11.61,AR,1691338456
219,sant lluis,39.8526,4.2594,75.6,64,75,10.36,ES,1691338456
220,tura,25.5198,90.2201,75.27,98,100,5.91,IN,1691338456
221,zuni pueblo,35.0725,-108.8506,81.25,11,0,7.94,US,1691338456
222,aripuana,-9.1667,-60.6333,100.83,19,43,3.56,BR,1691338173
223,serdobsk,52.4586,44.2169,76.6,62,0,7.85,RU,1691338457
224,puerto madero,14.7208,-92.4215,89.8,79,20,5.75,MX,1691338457
225,idri,27.5,13.2667,107.6,13,0,5.19,LY,1691338457
226,shira,54.4911,89.9531,56.71,60,79,0.34,RU,1691338457
227,avarua,-21.2078,-159.775,68.05,94,75,2.3,CK,1691338457
228,tiksi,71.6872,128.8694,37.69,70,62,5.28,RU,1691338458
229,georgetown,5.4112,100.3354,84.13,74,20,3.44,MY,1691338313
230,ogaki,35.35,136.6167,82.11,92,62,6.87,JP,1691338276
231,nantucket,41.2835,-70.0995,82.45,49,0,10.36,US,1691338304
232,maragogi,-9.0122,-35.2225,77.61,83,49,11.86,BR,1691338458
233,mareeba,-17.0,145.4333,63.32,89,18,2.28,AU,1691338458
234,butembo,0.15,29.2833,68.09,57,74,1.41,CD,1691338459
235,santa cruz,-17.8,-63.1667,89.06,51,2,28.77,BO,1691338459
236,viedma,-40.8135,-62.9967,61.97,22,1,16.62,AR,1691338459
237,kodiak,57.79,-152.4072,53.11,94,100,9.22,US,1691338312
238,kamiiso,41.8167,140.65,71.87,98,100,5.28,JP,1691338459
239,mount pearl,47.5166,-52.7813,60.46,94,100,3.0,CA,1691338319
240,mandera,3.9366,41.867,89.31,33,100,20.65,KE,1691338460
241,winchester,51.0651,-1.3187,69.3,58,20,11.5,GB,1691338329
242,beloyarskiy,63.7119,66.6722,69.3,53,0,4.32,RU,1691338460
243,hilo,19.7297,-155.09,72.28,68,75,8.05,US,1691338460
244,mount gambier,-37.8333,140.7667,41.52,89,17,1.72,AU,1691338461
245,olean,42.0776,-78.4297,80.65,60,40,6.91,US,1691338461
246,samalut,28.3121,30.7101,107.47,8,0,10.2,EG,1691338461
247,lagoa formosa,-18.7786,-46.4075,83.01,20,18,9.35,BR,1691338461
248,tandur,17.2333,77.5833,78.93,74,100,8.21,IN,1691338462
249,qamdo,31.1667,97.2333,42.15,79,37,2.89,CN,1691338462
250,sodra sandby,56.5667,16.6167,60.66,97,100,19.86,SE,1691338462
251,velikiy ustyug,60.7644,46.3106,69.8,71,74,3.33,RU,1691338462
252,qaqortoq,60.7167,-46.0333,43.63,85,27,5.26,GL,1691338462
253,naze,28.3667,129.4833,77.92,92,100,39.64,JP,1691338462
254,san juan de miraflores,-12.1629,-76.9635,70.32,71,77,9.33,PE,1691338463
255,mhangura,-16.8939,30.1683,64.15,57,87,4.18,ZW,1691338463
256,san agustin,20.5333,-103.4667,74.52,57,75,0.0,MX,1691338463
257,puerto quijarro,-17.7833,-57.7667,99.9,19,0,7.9,BO,1691338463
258,illizi,26.4833,8.4667,111.0,6,0,12.68,DZ,1691338464
259,lobito,-12.3481,13.5456,71.51,78,3,4.56,AO,1691338464
260,namibe,-15.1961,12.1522,68.94,79,2,10.83,AO,1691338347
261,port saint john's,-31.6229,29.5448,69.46,55,1,8.5,ZA,1691338464
262,olyokminsk,60.3736,120.4264,65.17,81,100,4.23,RU,1691338465
263,guaiba,-30.1139,-51.325,86.58,47,0,12.66,BR,1691338465
264,xinyuan,37.3,99.0,45.9,84,82,1.66,CN,1691338468
265,taltal,-25.4,-70.4833,63.75,69,9,6.46,CL,1691338470
266,kirakira,-10.4544,161.9205,76.48,90,100,6.89,SB,1691338470
267,gornopravdinsk,60.05,69.9,64.49,70,0,3.91,RU,1691338470
268,ingeniero jacobacci,-41.3427,-69.5448,49.59,32,19,9.19,AR,1691338470
269,coyhaique,-45.5752,-72.0662,44.55,61,40,5.75,CL,1691338471
270,taksimo,56.3444,114.8794,63.28,62,98,0.45,RU,1691338471
271,kingscliff,-28.2667,153.5667,58.8,77,73,10.36,AU,1691338477
272,west bay,19.3667,-81.4167,91.0,76,20,11.5,KY,1691338486
273,pangai,-19.8,-174.35,72.79,84,99,14.14,TO,1691338488
274,marsa alam,25.0757,34.8918,92.61,35,45,8.12,EG,1691338489
275,novodvinsk,64.4165,40.8122,68.34,72,48,4.63,RU,1691338489
276,tanumah,27.1,44.1333,100.06,8,0,10.33,SA,1691338489
277,coquimbo,-29.9533,-71.3436,65.93,52,75,3.44,CL,1691338490
278,christchurch,-43.5333,172.6333,45.91,88,100,3.44,NZ,1691338481
279,klyuchi,52.2667,79.1667,65.64,78,52,3.13,RU,1691338490
280,riversdale,18.1659,-76.9642,91.26,46,17,5.41,JM,1691338490
281,veraval,20.9,70.3667,80.64,86,64,20.51,IN,1691338490
282,praia da vitoria,38.7333,-27.0667,76.75,83,40,9.4,PT,1691338490
283,magadan,59.5667,150.8,52.54,62,83,7.63,RU,1691338491
284,soio,-6.1349,12.3689,74.01,81,13,11.43,AO,1691338491
285,ust-tsilma,65.441,52.1498,65.91,92,25,6.85,RU,1691338491
286,villanueva de la canada,40.4469,-4.0043,98.13,22,0,18.01,ES,1691338491
287,sebastopol,44.6,33.5333,80.01,53,0,8.99,UA,1691338491
288,mogadishu,2.0371,45.3438,76.62,84,100,16.71,SO,1691338491
289,aasiaat,68.7098,-52.8699,38.16,73,9,9.57,GL,1691338491
290,port alfred,-33.5906,26.891,63.18,88,3,3.0,ZA,1691338492
291,lakeway,30.3638,-97.9796,95.0,57,0,10.36,US,1691338492
292,bithur,26.6333,80.2833,81.63,82,98,9.13,IN,1691338492
293,selfoss,63.9331,-20.9971,56.05,75,100,1.01,IS,1691338492
294,grande prairie,55.1667,-118.8027,64.58,68,20,2.3,CA,1691338323
295,port moresby,-9.4431,147.1797,69.71,83,3,7.94,PG,1691338492
296,peachtree city,33.3968,-84.5958,91.92,66,40,9.22,US,1691338212
297,mount isa,-20.7333,139.5,55.17,54,0,5.75,AU,1691338493
298,petropavlovsk-kamchatsky,53.0452,158.6483,57.79,100,75,0.0,RU,1691338493
299,oban,56.4127,-5.4706,58.91,77,20,11.5,GB,1691338493
300,tralee,52.2704,-9.7026,61.05,67,40,5.75,IE,1691338493
301,andkhoy,36.9529,65.1238,93.9,19,31,10.76,AF,1691338493
302,dharchula,29.85,80.5333,74.66,93,96,0.98,IN,1691338494
303,kimberley,-28.7323,24.7623,64.09,25,0,4.61,ZA,1691338494
304,am timan,11.0297,20.2827,75.87,88,95,7.92,TD,1691338494
305,palmer,42.1584,-72.3287,81.45,51,0,5.75,US,1691338494
306,kolonia,50.9333,6.95,61.97,83,75,17.27,DE,1691338253
307,medina,24.4686,39.6142,104.43,6,0,11.5,SA,1691338387
308,gedzhukh,42.1279,48.0647,84.16,56,0,7.29,RU,1691338494
309,zheleznogorsk-ilimskiy,56.5768,104.1217,57.16,74,80,2.84,RU,1691338495
310,acarau,-2.8856,-40.12,89.29,53,0,19.22,BR,1691338405
311,mangaratiba,-22.9597,-44.0406,86.86,63,0,5.53,BR,1691338495
312,fort bragg,35.139,-79.006,91.2,61,20,8.05,US,1691338495
313,kapa'a,22.0752,-159.319,79.12,84,40,11.5,US,1691338495
314,vondrozo,-22.8167,47.2833,58.15,96,33,1.92,MG,1691338495
315,beberibe,-4.1797,-38.1306,86.52,55,0,14.92,BR,1691338495
316,sijunjung,-0.6876,100.9537,76.71,86,95,2.28,ID,1691338496
317,magdagachi,53.45,125.8,58.82,53,100,1.03,RU,1691338496
318,howard springs,-12.497,131.047,73.31,79,45,3.78,AU,1691338496
319,cerete,8.8848,-75.7905,87.85,73,100,2.37,CO,1691338496
320,east london,-33.0153,27.9116,65.34,88,75,5.75,ZA,1691338496
321,morondava,-20.2833,44.2833,74.1,81,4,10.22,MG,1691338496
322,culiacan,24.7994,-107.3897,85.68,70,40,5.75,MX,1691338368
323,plastun,44.7561,136.2939,58.95,89,99,4.07,RU,1691338497
324,golfito,8.639,-83.166,86.9,70,93,2.89,CR,1691338497
325,lodja,-3.4833,23.4333,92.97,25,21,1.21,CD,1691338497
326,sao francisco do sul,-26.2433,-48.6381,73.31,73,40,3.44,BR,1691338497
327,fauske,67.2588,15.3918,59.95,59,34,5.88,NO,1691338497
328,salinopolis,-0.6136,-47.3561,85.05,69,37,13.06,BR,1691338497
329,rosario oeste,-14.8361,-56.4275,99.9,17,12,5.57,BR,1691338498
330,as suwayq,23.8494,57.4386,90.32,65,86,5.99,OM,1691338498
331,rabaul,-4.1967,152.1721,77.36,73,95,18.66,PG,1691338498
332,amahai,-3.3333,128.9167,82.09,82,43,9.91,ID,1691338498
333,karratha,-20.7377,116.8463,72.23,57,56,6.31,AU,1691338498
334,santa ana,33.7456,-117.8678,87.35,78,20,4.61,US,1691338458
335,laguna,38.421,-121.4238,87.31,55,0,4.61,US,1691338499
336,dunedin,-45.8742,170.5036,48.79,76,78,5.99,NZ,1691338499
337,tindouf,27.6711,-8.1474,106.25,13,0,4.61,DZ,1691338499
338,scalea,39.813,15.7956,77.14,63,65,12.59,IT,1691338499
339,kavieng,-2.5744,150.7967,80.44,75,100,9.31,PG,1691338499
340,dhidhdhoo,6.8833,73.1,83.01,78,92,14.76,MV,1691338499
341,nema,57.5067,50.5011,69.44,69,7,5.5,RU,1691338500
342,quellon,-43.1167,-73.6167,48.45,71,100,3.44,CL,1691338500
343,ola,59.5833,151.2833,53.15,62,71,7.54,RU,1691338500
344,sibu,2.3,111.8167,79.11,94,40,1.14,MY,1691338500
345,tejen,37.3834,60.5054,94.05,25,0,9.66,TM,1691338500
346,campbell river,50.0163,-125.2446,69.6,77,75,2.3,CA,1691338500
347,iskateley,67.6803,53.1512,69.06,73,77,7.67,RU,1691338501
348,dubai,25.2582,55.3047,94.05,66,0,7.81,AE,1691338228
349,haverfordwest,51.8017,-4.9691,65.79,71,1,1.01,GB,1691338501
350,zlatna,46.1167,23.2167,66.58,76,84,12.03,RO,1691338501
351,kailua-kona,19.6406,-155.9956,75.16,75,40,5.99,US,1691338501
352,sitka,57.0531,-135.33,64.29,88,75,3.44,US,1691338501
353,nagqu,31.5,92.0,40.66,80,79,3.96,CN,1691338502
354,okha,53.5739,142.9478,53.65,71,86,7.23,RU,1691338502
355,geraldton,-28.7667,114.6,61.21,88,100,5.75,AU,1691338255
